customer_id,activity_month,month_end_balance,incoming_amount,outgoing_amount,transaction_count,card_transaction_count,digital_login_count,mobile_app_sessions,branch_visit_count,call_center_contacts,complaints_opened,complaints_resolved,average_resolution_days,failed_transaction_count,inactive_days,service_rating,salary_deposit_flag,product_usage_score,customer_status_lookup,churn_date_lookup,activity_timing_check,card_tx_check,post_churn_flag,customer_value_segment_lookup,customer_status_lookup,salary_deposit_numeric
C00061,2025-05-01,12797.44,22261.47,20666.37,75,40,0,0,5,0,0,0,,0,5,4.9,TRUE,63,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00061,2025-06-01,11498.69,13757.34,17551.66,58,41,9,14,1,2,0,0,,1,3,3.6,TRUE,70.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00061,2025-07-01,10640.91,15671.61,15730.23,78,52,6,2,3,1,0,0,,1,11,4.5,TRUE,68.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00061,2025-08-01,12392.66,13032.85,23078.51,66,40,8,5,4,0,0,0,,2,4,4.3,FALSE,70.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00061,2025-09-01,12047.96,22726.08,32214.99,51,26,7,7,3,0,0,0,,0,4,4.2,TRUE,59.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00061,2025-10-01,12413.02,19619.98,20724.46,46,26,11,13,5,0,0,0,,0,1,4.7,TRUE,60.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00061,2025-11-01,11078.76,13545.89,15448.58,48,33,3,0,0,0,1,0,,2,7,3.5,FALSE,57.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00061,2025-12-01,12998.44,11960.26,13344.84,65,43,9,15,2,0,0,0,,2,3,4,FALSE,71.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00062,2025-01-01,24361.11,9248.87,12684.69,34,18,10,15,1,0,0,0,,1,6,4.8,TRUE,57.1,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-02-01,20033.95,14938.75,17075.13,23,17,8,1,2,1,0,0,,0,9,4.4,TRUE,47.8,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-03-01,21577.63,12400.75,11987.27,25,17,7,8,1,0,0,0,,1,15,4.7,TRUE,48.1,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-04-01,21181.08,13053.48,18324.3,34,16,7,13,0,1,0,0,,1,4,5,TRUE,53.4,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-05-01,20595.97,9587.05,10546.15,26,12,5,0,0,1,0,0,,0,10,5,TRUE,44.6,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-06-01,20013.71,13316.31,11327.8,28,9,6,13,1,1,0,0,,2,3,4.3,TRUE,45.4,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-07-01,17038.69,12331.26,13393.9,23,11,12,13,1,2,0,0,,0,15,4,FALSE,48.8,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00062,2025-08-01,14873.79,12177.15,15285.33,11,3,5,9,1,0,0,0,,0,22,4.2,TRUE,31,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-09-01,4960.59,15871.91,15626.13,14,2,4,7,0,3,1,1,1.8,0,16,3.7,TRUE,31.5,Churned,9/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00062,2025-10-01,9620.18,9798.51,9404.16,18,10,7,8,1,1,2,2,1.2,0,11,4,FALSE,40.5,Churned,9/9/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00062,2025-11-01,5482.41,10782.15,8185.14,14,10,7,0,0,0,1,0,,1,13,3.8,FALSE,38,Churned,9/9/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00062,2025-12-01,4123.49,15722.09,13349.31,15,14,2,3,1,0,1,1,3.4,0,25,4.2,TRUE,35.8,Churned,9/9/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00063,2025-01-01,138307.55,33714.53,28313.35,27,13,14,19,0,1,0,0,,0,9,4.7,TRUE,49.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-02-01,117671.63,29485.63,22089.52,32,20,16,8,0,0,0,0,,1,2,3.2,TRUE,57.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-03-01,119182.05,37941.14,29440.63,35,11,13,10,0,0,0,0,,0,3,4.7,TRUE,52.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-04-01,153150,27442.91,32026.45,41,24,9,11,0,1,0,0,,0,5,4.4,TRUE,58.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-05-01,126269.03,23686.75,18463.9,37,24,9,15,1,0,0,0,,0,5,4.3,TRUE,56.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-06-01,125755.41,19623.01,18964.71,41,25,6,8,2,3,0,0,,0,8,4.2,FALSE,56.5,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00063,2025-07-01,130389.01,41832.49,44826.21,29,13,10,11,1,0,0,0,,0,10,3.7,TRUE,47.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-08-01,118004.57,23783.47,26972.16,32,13,17,27,0,1,0,0,,0,0,4,TRUE,55.6,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-09-01,140117.81,30483.64,29099.7,40,23,16,16,0,0,0,0,,1,11,4.1,TRUE,64.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-10-01,145350.75,41898.67,32418.07,30,13,18,24,0,1,0,0,,1,0,4.3,TRUE,55.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-11-01,129129.83,41303.29,49026.08,28,19,16,11,1,1,0,0,,1,6,4.2,TRUE,54.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00063,2025-12-01,122092.59,25898.96,22515.83,25,14,16,20,2,2,0,0,,1,9,3.9,TRUE,50.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00064,2025-01-01,93877.2,37648.49,32986.87,66,2,7,6,2,0,1,1,18.9,3,7,3.5,TRUE,49.9,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-02-01,78833.06,23268.93,18176.37,53,5,14,14,0,2,0,0,,1,6,3.8,FALSE,53.4,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00064,2025-03-01,83778.83,29477.88,37795.62,49,1,9,6,0,1,0,0,,1,8,3.8,TRUE,44.4,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-04-01,70170.27,37397.25,47617.4,51,6,11,19,2,1,1,1,11.5,1,3,4,TRUE,49.8,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-05-01,75862.39,31010.08,31497.04,56,7,13,17,1,0,1,0,,1,0,3.7,TRUE,55.3,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-06-01,78744.03,39211.75,36799.81,54,0,6,2,2,3,2,2,15,3,11,3.4,TRUE,44.3,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-07-01,70366.14,28707.34,28953.91,64,0,7,19,1,1,0,0,,3,5,3.8,TRUE,49,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-08-01,79898.49,29158.75,34730.91,50,2,4,6,1,3,1,1,7.3,5,10,3.4,TRUE,40.8,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-09-01,76588.47,28989.15,40071.52,50,1,8,9,3,1,1,1,11.5,1,8,3.4,TRUE,44.1,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00064,2025-10-01,73135.65,26490.47,22108.14,45,2,8,3,2,2,0,0,,1,2,4,FALSE,41.4,Churned,10/19/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00064,2025-11-01,65574.77,29192.78,28369.78,46,6,2,0,2,4,0,1,11.8,0,2,3.8,TRUE,38.2,Churned,10/19/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00064,2025-12-01,67806.24,19244.5,24593,53,3,11,15,1,4,0,0,,1,2,3.9,FALSE,49.7,Churned,10/19/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00065,2025-01-01,61994.97,15254.62,13643.02,43,34,23,26,1,0,0,0,,1,1,4.5,TRUE,77.7,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-02-01,64539.37,21512.39,28117.07,54,32,19,17,1,0,1,1,7.1,0,1,3.8,TRUE,80.1,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-03-01,71035.29,15330.01,18179.83,45,32,20,16,0,0,0,0,,0,2,4.3,TRUE,75.3,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-04-01,66561.72,16673.98,18526.53,50,26,21,11,0,0,1,1,3.1,1,2,4.3,TRUE,76.7,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-05-01,70525.76,24641.29,31622.17,45,27,26,15,0,0,0,0,,0,4,4.4,TRUE,78.6,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-06-01,71792.91,22583.97,27368,40,26,32,33,2,0,0,0,,1,1,4.3,TRUE,78.7,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-07-01,76649.11,16220.95,17426.66,44,27,22,15,2,0,0,0,,1,4,4.5,FALSE,74.2,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00065,2025-08-01,64501.26,21898.6,26475.22,48,36,24,19,0,1,0,0,,0,0,4.5,TRUE,82.3,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-09-01,67109.57,16210.25,15572.22,45,26,10,2,2,0,0,0,,0,8,4.8,TRUE,63.2,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-10-01,66029.81,21860.36,25597.02,47,30,16,19,0,1,0,0,,0,2,4.2,TRUE,71.9,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00065,2025-11-01,68283.65,20755.53,17719.08,52,33,20,17,0,0,1,0,,1,6,3.5,FALSE,80.2,Churned,11/18/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00065,2025-12-01,60807.43,16074.05,15738.11,47,23,17,15,2,0,0,1,1.1,4,0,4.5,TRUE,69.6,Churned,11/18/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00066,2025-01-01,83801,14815.37,16196.09,50,29,28,30,4,1,0,0,,0,0,3.7,TRUE,84.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-02-01,76932.83,23560.05,23624.58,63,36,19,22,0,2,2,1,8,0,4,3.7,TRUE,85.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-03-01,71351.62,14999.44,12902.95,48,35,23,27,1,2,0,0,,3,5,3.3,TRUE,81.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-04-01,74523.31,18158.02,17916.56,44,27,23,29,1,1,1,1,12.7,3,2,2.9,TRUE,75.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-05-01,69352.28,23146.65,28784.27,49,30,19,25,3,0,0,0,,1,0,3.8,TRUE,76,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-06-01,88649.44,22467.4,27846.03,54,27,20,26,1,0,1,1,8.9,4,0,3.1,TRUE,78.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-07-01,81099.33,14765.95,18931.38,45,30,19,29,2,1,0,0,,1,0,3.6,FALSE,73.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00066,2025-08-01,75135.47,18938.91,17580.02,55,36,27,28,6,2,2,3,10.8,2,2,3.3,FALSE,89.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00066,2025-09-01,64357.59,19570.07,28570.09,40,23,19,27,0,1,1,1,6,2,0,4,TRUE,67.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-10-01,76616.08,14671.67,12539.3,36,23,24,32,4,1,2,1,18.6,2,0,3.5,TRUE,69.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-11-01,86001.38,17527.58,24990.53,49,24,24,33,2,1,3,3,6.2,2,7,3.2,TRUE,77.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00066,2025-12-01,63148.4,11453.28,9961.92,45,28,23,25,3,3,0,1,6.4,1,0,4.3,FALSE,76.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00067,2025-01-01,68687.78,19477.24,16094.27,29,0,7,10,1,0,0,0,,1,6,4.4,TRUE,33.9,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-02-01,76925.65,32531.28,39706.33,26,2,5,0,0,0,0,0,,1,7,4.9,TRUE,31,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-03-01,62380.09,25880.91,33953.92,35,2,11,5,1,0,0,0,,0,0,4.2,TRUE,42.3,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-04-01,66704.48,32419.43,29279.97,26,5,8,6,5,0,0,0,,1,12,4.2,TRUE,35.2,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-05-01,54470.65,23596.06,25996.22,14,3,8,1,5,0,0,0,,1,14,4.3,FALSE,26.7,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00067,2025-06-01,50585.61,32684.97,37467.65,31,0,5,7,0,2,0,0,,2,15,4,TRUE,33.3,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-07-01,51469.69,25064.17,32613.42,32,0,2,0,2,0,0,0,,1,7,3.5,TRUE,31.1,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-08-01,39037.14,29452.91,30064.75,36,0,2,12,0,0,1,1,7.6,0,6,3.3,TRUE,33.7,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-09-01,31329.96,24433.2,24736.36,18,0,3,2,2,1,1,1,7.7,1,20,3.7,TRUE,23.2,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00067,2025-10-01,30437.25,15540.76,13822.33,15,0,0,4,0,1,0,0,,1,19,4.1,FALSE,18.5,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00067,2025-11-01,22425.46,24801.64,27372.03,24,0,0,2,2,0,0,0,,3,18,3.2,FALSE,24.2,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00067,2025-12-01,11683.95,24312.42,24463.53,19,0,3,0,0,1,1,0,,0,11,4.1,FALSE,23.8,Churned,12/8/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00068,2025-01-01,44360.77,10853.81,10533.08,32,13,13,13,0,1,0,0,,0,0,,FALSE,51.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00068,2025-02-01,50694.88,9578.26,10556.99,42,23,13,7,1,0,0,0,,2,6,4.8,FALSE,62.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00068,2025-03-01,44602.03,9812.82,13442.61,44,30,13,14,1,0,0,0,,2,3,5,TRUE,67.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-04-01,50704.34,12081.62,13598.37,22,14,13,16,0,1,0,0,,0,10,5,TRUE,46,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-05-01,47121.61,10637.07,10333.27,33,13,13,16,1,1,0,0,,0,2,5,TRUE,52.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-06-01,48140.28,9353.76,13194.79,35,21,19,21,0,0,0,0,,1,0,5,TRUE,63,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-07-01,56494.77,12630.19,13230.17,28,13,11,12,0,0,0,0,,0,2,5,TRUE,47.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-08-01,46363.94,11926.68,14054.44,38,33,9,5,1,0,0,0,,1,7,5,TRUE,61.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-09-01,42500,10763.26,14482.23,46,23,17,3,1,0,0,0,,2,2,4.6,TRUE,69,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-10-01,50754.53,9862.46,7902.52,28,18,12,9,3,1,0,0,,0,15,5,TRUE,50.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-11-01,54688.19,13544.07,18291.52,36,20,12,18,0,2,0,0,,1,2,5,TRUE,56.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00068,2025-12-01,45385.56,8689.58,10989.73,47,23,12,9,0,1,0,0,,1,0,5,TRUE,65,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-01-01,3524.48,10276.71,15311.86,60,40,7,4,2,0,0,0,,0,5,4,TRUE,74,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-02-01,4203.3,6560.51,11066.72,56,30,12,16,2,0,0,0,,0,1,3.2,FALSE,73.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00069,2025-03-01,4195.29,10601.65,21488.53,75,39,10,12,1,1,0,0,,1,0,3.2,TRUE,76.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-04-01,3990.49,7096.19,12961.19,47,30,16,15,1,0,0,0,,3,0,3.9,TRUE,71.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-05-01,4671.12,9492.62,12991.69,41,27,21,26,1,1,0,0,,2,3,3.9,TRUE,71.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-06-01,3901.71,10167.89,12256.53,51,30,12,16,1,2,0,0,,0,1,3.7,TRUE,70.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-07-01,4568.14,6231.35,8548.23,64,34,10,9,0,0,0,0,,5,7,3.1,TRUE,76.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-08-01,5484.92,9332.64,15278.95,54,33,10,15,0,1,0,0,,2,8,3.9,TRUE,72.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-09-01,3021.32,8311.08,15041.43,44,21,11,11,1,0,0,0,,0,8,3.6,TRUE,61.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-10-01,4672.07,6366.9,6807.97,42,21,11,7,0,0,0,0,,0,4,4.2,TRUE,60,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-11-01,4164.97,8898.31,10687.9,49,25,15,19,0,1,0,0,,0,3,3.6,TRUE,70,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00069,2025-12-01,4105.23,7609.64,12989.41,52,36,6,9,2,1,0,0,,1,4,3.6,TRUE,68,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-01-01,39982.44,9616.03,12787.56,45,4,9,6,2,1,0,0,,0,0,5,FALSE,52.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00070,2025-02-01,41888.13,13054.21,13124.59,45,2,11,15,0,0,0,0,,0,11,4.9,TRUE,53.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-03-01,38054.78,8128.94,11626.42,54,1,10,7,0,0,0,0,,0,2,4.8,FALSE,57.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00070,2025-04-01,49700.39,17567.94,22169.91,47,6,5,4,1,1,1,0,,0,8,5,TRUE,50.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-05-01,41008.68,15717.78,21264.2,65,4,5,14,2,3,1,2,2.5,0,9,5,TRUE,58,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-06-01,39996.33,11670.45,14609.9,48,1,0,0,1,0,0,0,,0,14,4.8,TRUE,44.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-07-01,40590.74,8742.33,8083.7,58,1,1,0,0,0,0,0,,1,0,5,FALSE,51.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00070,2025-08-01,41186.44,10932.15,15250.31,51,0,5,16,2,0,0,0,,2,5,4.8,TRUE,50.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-09-01,36965.49,14471.89,13414.29,41,1,12,14,1,1,0,0,,0,1,5,TRUE,51.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-10-01,39665.36,12394.81,14979.93,51,2,9,16,0,1,0,0,,0,0,4.8,TRUE,55.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-11-01,35321.42,12929.51,18062.73,48,1,2,0,0,1,0,0,,1,2,4.7,TRUE,46.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00070,2025-12-01,39251.13,12713.67,15903.96,50,4,7,3,1,0,0,0,,0,7,5,TRUE,53.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00071,2025-01-01,34034.84,12959.45,16595.53,29,18,29,18,0,0,0,0,,1,0,4.4,TRUE,62.7,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-02-01,31511.32,16378.84,19511.91,23,16,27,21,1,0,0,0,,0,0,3.4,TRUE,56.1,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-03-01,28302.31,17282.8,17803.3,22,22,18,10,0,0,1,0,,0,13,3.9,TRUE,49.8,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-04-01,26420.72,13740.65,14893.46,28,19,24,27,0,1,0,1,1.3,0,1,3.4,TRUE,57.8,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-05-01,29202.56,11268.08,13987.65,13,11,21,10,0,1,0,0,,1,15,3.1,TRUE,41.9,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-06-01,27284.51,11383.86,13973.21,21,13,6,0,0,1,1,0,,1,11,3.6,FALSE,33.8,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00071,2025-07-01,23979.67,16846.1,16371.97,19,15,19,16,1,0,1,0,,1,16,3.8,TRUE,45.6,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-08-01,23935.59,13891.66,11847.66,10,10,16,8,0,0,2,1,1.1,1,7,2.8,TRUE,34.8,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-09-01,11776.27,16353.2,17288.86,32,14,22,19,2,0,0,3,0.4,0,0,3,TRUE,56.2,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00071,2025-10-01,7896.95,8591.42,7531.73,8,8,17,16,3,2,3,3,7.1,0,17,2.5,FALSE,33.6,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00071,2025-11-01,10766.97,12276.97,15196.32,8,8,11,17,1,1,0,0,,0,20,3.2,FALSE,28,Churned,11/25/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00071,2025-12-01,10595.06,9210.71,11051.4,21,4,12,12,1,1,1,1,13,0,8,3.1,FALSE,35.3,Churned,11/25/2025,Post-churn activity,Valid,TRUE,High Value,Churned,0
C00072,2025-01-01,16654.77,4460.77,6894.99,34,6,27,30,0,1,1,0,,0,6,4.5,FALSE,58.5,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-02-01,17271.99,5401.21,10384.25,44,10,21,24,1,2,0,0,,0,7,4.6,FALSE,61,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-03-01,16384.58,4574.38,5587.97,35,0,26,26,1,1,0,1,2.5,0,0,4.7,FALSE,55.4,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-04-01,16742.94,6335.55,10173.8,31,0,21,29,0,1,1,1,1.9,0,0,4.2,FALSE,48.2,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-05-01,13378.27,5169.99,8649.91,24,1,18,19,1,2,0,0,,1,6,4.3,FALSE,41.5,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-06-01,14678.6,3942.15,7946.46,45,5,23,27,1,1,0,0,,1,6,3.8,FALSE,61.3,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-07-01,14447.2,4917.98,5866.93,20,0,15,23,0,0,0,0,,2,8,4,FALSE,35.7,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-08-01,11497.42,4771.84,9532.04,50,5,12,8,0,0,1,1,6.1,0,1,3.9,FALSE,54.2,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-09-01,7463.04,4610.95,3635.01,27,5,20,28,0,2,0,0,,0,2,4.2,FALSE,47.1,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-10-01,5130.84,5885.72,7108.15,12,1,2,8,1,0,1,1,3.5,0,19,4,FALSE,18.9,Churned,10/3/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00072,2025-11-01,3957.74,6189.28,8601.06,18,2,15,20,1,1,0,0,,0,13,4,FALSE,35.3,Churned,10/3/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00072,2025-12-01,3294.83,5897.6,6229.33,12,0,12,15,1,1,0,0,,1,17,,FALSE,27.8,Churned,10/3/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,0
C00073,2025-01-01,41701.68,9246.64,15543.97,60,35,34,31,0,0,0,0,,1,6,5,FALSE,91,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00073,2025-02-01,40059.13,14548.86,12480.66,55,31,28,28,1,0,0,0,,2,5,5,TRUE,84.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00073,2025-03-01,46204.58,12196.34,19648.77,58,26,34,29,0,0,0,0,,0,5,5,TRUE,85.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00073,2025-04-01,40763.44,15507.24,17760.04,48,31,40,38,0,0,0,0,,1,3,5,FALSE,81.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00073,2025-05-01,41690.04,15667.32,17125.16,62,38,32,28,0,0,0,0,,0,0,5,TRUE,91,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00073,2025-06-01,38732.71,16938.78,14737.74,45,29,28,21,0,0,0,0,,0,7,4.8,TRUE,76.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00073,2025-07-01,35401.96,11257.22,13210.62,55,37,35,33,1,0,0,0,,1,0,5,TRUE,87.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
